0     0     3              . 0     0     10    1    
0     1     4              . 0     0     11    1    
0     2     1       21464.62 0     0     11    0    
0     3     3              . 1     0     11    0    
0     4     1       26013.12 1     0     12    1    
0     5     1       41795.71 2     0     12    0    
0     6     1       21917.17 3     0     12    0    
0     7     1        8744.53 4     0     12    0    
0     8     1       17914.92 5     0     12    0    
0     9     1       28539.76 6     0     12    0    
0     10    1       10652.60 7     0     12    0    
0     11    1       22177.37 8     0     12    0    
0     12    2       25922.90 9     0     12    0    
0     13    1       29796.44 9     1     12    0    
0     14    1       20382.78 10    1     12    0    
0     15    2       32277.46 11    1     12    0    
0     16    2       25876.96 11    2     12    0    
0     17    1       17071.38 11    3     12    0    
0     18    2       22342.35 12    3     12    0    
0     19    2       19709.59 12    4     12    0    
0     20    1       42983.08 12    5     12    0    
0     21    2       13866.91 13    5     12    0    
0     22    1       31055.94 13    6     12    0    
0     23    1       37072.33 14    6     12    0    
0     24    1       23436.58 15    6     12    0    
0     25    1       46288.34 16    6     12    0    
0     26    2       12687.46 17    6     12    0    
0     27    2      118214.06 17    7     12    0    
0     28    1       26793.16 17    8     12    0    
0     29    1       23637.04 18    8     12    0    
0     30    1       23690.46 19    8     12    0    
0     31    2       15169.35 20    8     12    0    
0     32    1       28141.66 20    9     12    0    
0     33    1       39632.31 21    9     12    0    
0     34    1       31425.22 22    9     12    0    
0     35    2       18036.62 23    9     12    0    
0     36    2       19397.13 23    10    12    0    
0     37    1       43139.99 23    11    12    0    
0     38    1       29855.12 24    11    12    0    
0     39    1       46347.17 25    11    12    0    
1     0     3              . 0     0     10    1    
1     1     2       32685.42 0     0     11    1    
1     2     1       12487.32 0     1     11    0    
1     3     4              . 1     1     11    0    
1     4     1       14416.26 1     1     11    0    
1     5     4              . 2     1     11    0    
1     6     1       26249.60 2     1     11    0    
1     7     2       18419.66 3     1     11    0    
1     8     1       11134.16 3     2     11    0    
1     9     1       17118.70 4     2     11    0    
1     10    1       25592.27 5     2     11    0    
1     11    1        7680.25 6     2     11    0    
1     12    1       38176.02 7     2     11    0    
1     13    1       26331.02 8     2     11    0    
1     14    1       13980.51 9     2     11    0    
1     15    2       17672.69 10    2     11    0    
1     16    1       15945.02 10    3     11    0    
1     17    1       26501.63 11    3     11    0    
1     18    4              . 12    3     11    0    
1     19    2       30353.98 12    3     11    0    
1     20    1       44065.08 12    4     11    0    
1     21    1       23547.98 13    4     11    0    
1     22    1       37878.04 14    4     11    0    
1     23    1       41797.03 15    4     11    0    
1     24    2       16822.67 16    4     11    0    
1     25    1       20046.36 16    5     11    0    
1     26    2       24924.28 17    5     11    0    
1     27    2       24230.75 17    6     11    0    
1     28    2       29022.34 17    7     11    0    
1     29    1       17886.91 17    8     11    0    
1     30    1       20749.16 18    8     11    0    
1     31    1       35227.16 19    8     11    0    
1     32    1       27608.31 20    8     11    0    
1     33    2       18646.42 21    8     11    0    
1     34    1       24972.62 21    9     11    0    
1     35    1       27990.29 22    9     11    0    
1     36    2       22849.66 23    9     11    0    
1     37    2       30881.03 23    10    11    0    
1     38    1       24209.46 23    11    11    0    
1     39    2       39223.46 24    11    11    0    
2     0     3              . 0     0     10    1    
2     1     2       23578.82 0     0     11    1    
2     2     1       14226.16 0     1     11    0    
2     3     1       12829.42 1     1     11    0    
2     4     1       29101.63 2     1     11    0    
2     5     1       19215.70 3     1     11    0    
2     6     1       19425.14 4     1     11    0    
2     7     1       19839.31 5     1     11    0    
2     8     2       21616.66 6     1     11    0    
2     9     1       21415.40 6     2     11    0    
2     10    2       13043.29 7     2     11    0    
2     11    2       27085.21 7     3     11    0    
2     12    2       14871.96 7     4     11    0    
2     13    2       21690.38 7     5     11    0    
2     14    1       31633.08 7     6     11    0    
2     15    1       26715.56 8     6     11    0    
2     16    1       35735.40 9     6     11    0    
2     17    1       27378.31 10    6     11    0    
2     18    1       23167.40 11    6     11    0    
2     19    1       24683.30 12    6     11    0    
2     20    2       36556.05 13    6     11    0    
2     21    1       22591.32 13    7     11    0    
2     22    1       26668.62 14    7     11    0    
2     23    2       30283.07 15    7     11    0    
2     24    1       48050.67 15    8     11    0    
2     25    1       17360.50 16    8     11    0    
2     26    1       20458.92 17    8     11    0    
2     27    2       24197.46 18    8     11    0    
2     28    2       18806.79 18    9     11    0    
2     29    1       16573.32 18    10    11    0    
2     30    1       28340.68 19    10    11    0    
2     31    1       28128.92 20    10    11    0    
2     32    2       12573.90 21    10    11    0    
2     33    1       18917.58 21    11    11    0    
2     34    1       23833.69 22    11    11    0    
2     35    1       32457.11 23    11    11    0    
2     36    1       20830.62 24    11    11    0    
2     37    1       55912.39 25    11    11    0    
2     38    4              . 26    11    11    0    
2     39    2       29453.64 26    11    11    0    
3     0     3              . 0     0     10    1    
3     1     1       17192.75 0     0     11    1    
3     2     1       22350.95 1     0     11    0    
3     3     1       14780.96 2     0     11    0    
3     4     1       17299.70 3     0     11    0    
3     5     1       23662.94 4     0     11    0    
3     6     1       30815.45 5     0     11    0    
3     7     1       21403.13 6     0     11    0    
3     8     4              . 7     0     11    0    
3     9     4              . 7     0     11    0    
3     10    1       19114.22 7     0     11    0    
3     11    1       21427.53 8     0     11    0    
3     12    1       21036.41 9     0     11    0    
3     13    1       18996.71 10    0     11    0    
3     14    1       25907.03 11    0     11    0    
3     15    4              . 12    0     11    0    
3     16    4              . 12    0     11    0    
3     17    1       23563.71 12    0     11    0    
3     18    1       27730.16 13    0     11    0    
3     19    1       31253.07 14    0     11    0    
3     20    1       36564.44 15    0     11    0    
3     21    1       18101.64 16    0     11    0    
3     22    1       27077.90 17    0     11    0    
3     23    4              . 18    0     11    0    
3     24    1       35171.50 18    0     11    0    
3     25    4              . 19    0     11    0    
3     26    1       25434.36 19    0     11    0    
3     27    2       31228.57 20    0     11    0    
3     28    1       26676.14 20    1     11    0    
3     29    2       26690.80 21    1     11    0    
3     30    2       15568.90 21    2     11    0    
3     31    1       23370.36 21    3     11    0    
3     32    1       33518.51 22    3     11    0    
3     33    1       29479.20 23    3     11    0    
3     34    1       30897.77 24    3     11    0    
3     35    1       34674.20 25    3     11    0    
3     36    4              . 26    3     11    0    
3     37    1       17178.16 26    3     11    0    
3     38    1       41179.46 27    3     11    0    
3     39    1       27244.14 28    3     11    0    
4     0     3              . 0     0     10    1    
4     1     3              . 0     0     11    1    
4     2     3              . 0     0     12    1    
4     3     1       26506.69 0     0     13    1    
4     4     1       11282.47 1     0     13    0    
4     5     1       28171.09 2     0     13    0    
4     6     1       17552.21 3     0     13    0    
4     7     2        8188.11 4     0     13    0    
4     8     1       23202.71 4     1     13    0    
4     9     1       48855.82 5     1     13    0    
4     10    1       23926.13 6     1     13    0    
4     11    2       26349.60 7     1     13    0    
4     12    1       29758.89 7     2     13    0    
4     13    2       30770.34 8     2     13    0    
4     14    1       13701.47 8     3     13    0    
4     15    2       20192.77 9     3     13    0    
4     16    2       13162.79 9     4     13    0    
4     17    4              . 9     5     13    0    
4     18    2       33419.05 9     5     13    0    
4     19    1       29375.50 9     6     13    0    
4     20    1       48125.56 10    6     13    0    
4     21    1       21322.95 11    6     13    0    
4     22    2       35557.93 12    6     13    0    
4     23    1       53771.25 12    7     13    0    
4     24    1       40452.90 13    7     13    0    
4     25    1       40995.46 14    7     13    0    
4     26    1       25829.73 15    7     13    0    
4     27    1       25304.28 16    7     13    0    
4     28    1       54600.12 17    7     13    0    
4     29    2       34491.68 18    7     13    0    
4     30    2       28255.81 18    8     13    0    
4     31    1       18618.95 18    9     13    0    
4     32    2       20235.86 19    9     13    0    
4     33    1       29016.95 19    10    13    0    
4     34    2       57664.76 20    10    13    0    
4     35    2       35210.43 20    11    13    0    
4     36    2       21558.09 20    12    13    0    
4     37    1       27829.92 20    13    13    0    
4     38    2       80789.61 21    13    13    0    
4     39    1       24582.61 21    14    13    0    
5     0     3              . 0     0     10    1    
5     1     1       23982.92 0     0     11    1    
5     2     1       21107.90 1     0     11    0    
5     3     1       19502.17 2     0     11    0    
5     4     1       18106.43 3     0     11    0    
5     5     1       20644.18 4     0     11    0    
5     6     2       27031.28 5     0     11    0    
5     7     1       20227.75 5     1     11    0    
5     8     1       26823.37 6     1     11    0    
5     9     4              . 7     1     11    0    
5     10    1       33955.45 7     1     11    0    
5     11    1       20479.83 8     1     11    0    
5     12    2       23686.68 9     1     11    0    
5     13    1       32986.35 9     2     11    0    
5     14    1       32721.07 10    2     11    0    
5     15    1       19553.25 11    2     11    0    
5     16    1       25080.96 12    2     11    0    
5     17    1       19336.64 13    2     11    0    
5     18    2       18711.86 14    2     11    0    
5     19    1       24744.81 14    3     11    0    
5     20    1       13504.60 15    3     11    0    
5     21    1       19085.73 16    3     11    0    
5     22    4              . 17    3     11    0    
5     23    2       32091.59 17    3     11    0    
5     24    2       20156.19 17    4     11    0    
5     25    1       25279.34 17    5     11    0    
5     26    1       42020.04 18    5     11    0    
5     27    1       24015.35 19    5     11    0    
5     28    4              . 20    5     11    0    
5     29    1       39436.40 20    5     11    0    
5     30    1       37884.34 21    5     11    0    
5     31    2       17731.87 22    5     11    0    
5     32    1       20792.25 22    6     11    0    
5     33    1       28769.52 23    6     11    0    
5     34    1       49356.30 24    6     11    0    
5     35    1       18368.66 25    6     11    0    
5     36    1       32246.63 26    6     11    0    
5     37    2       17893.66 27    6     11    0    
5     38    2       14927.93 27    7     11    0    
5     39    1       63714.25 27    8     11    0    
6     0     1       15667.52 0     0     10    1    
6     1     1       24696.88 1     0     10    0    
6     2     2       14997.77 2     0     10    0    
6     3     1       14931.65 2     1     10    0    
6     4     3              . 3     1     10    0    
6     5     3              . 3     1     11    1    
6     6     3              . 3     1     12    1    
6     7     1       30033.60 3     1     13    1    
6     8     1       38141.14 4     1     13    0    
6     9     1       47105.46 5     1     13    0    
6     10    2       17210.10 6     1     13    0    
6     11    1       24795.56 6     2     13    0    
6     12    2       15793.93 7     2     13    0    
6     13    1       37725.23 7     3     13    0    
6     14    1       22643.56 8     3     13    0    
6     15    1       24144.57 9     3     13    0    
6     16    1       23556.76 10    3     13    0    
6     17    1       35802.10 11    3     13    0    
6     18    2       17868.25 12    3     13    0    
6     19    2       34165.97 12    4     13    0    
6     20    2       32305.54 12    5     13    0    
6     21    2       43583.53 12    6     13    0    
6     22    1       33813.87 12    7     13    0    
6     23    2       22068.16 13    7     13    0    
6     24    2       21712.62 13    8     13    0    
6     25    2       21371.30 13    9     13    0    
6     26    2       30002.27 13    10    13    0    
6     27    2       23450.25 13    11    13    0    
6     28    1       34139.02 13    12    13    0    
6     29    2       35040.66 14    12    13    0    
6     30    2       16075.31 14    13    13    0    
6     31    1       38941.14 14    14    13    0    
6     32    1       34568.25 15    14    13    0    
6     33    2       51065.14 16    14    13    0    
6     34    4              . 16    15    13    0    
6     35    2       16057.66 16    15    13    0    
6     36    2       29539.60 16    16    13    0    
6     37    2       75040.59 16    17    13    0    
6     38    2       45598.86 16    18    13    0    
6     39    2       55695.79 16    19    13    0    
7     0     3              . 0     0     10    1    
